wavelength_nm,normalized_power
1563.475,0.46418853
1563.5,0.46326331
1563.525,0.46233822
1563.55,0.46141327
1563.575,0.46048847
1563.6,0.45956383
1563.625,0.45863934
1563.65,0.45771502
1563.675,0.45679088
1563.7,0.45586691
1563.725,0.45494314
1563.75,0.45401955
1563.775,0.45309617
1563.8,0.45217299
1563.825,0.45125002
1563.85,0.45032727
1563.875,0.44940474
1563.9,0.44848245
1563.925,0.44756039
1563.95,0.44663858
1563.975,0.44571702
1564.0,0.44479572
1564.025,0.44387467
1564.05,0.4429539
1564.075,0.4420334
1564.1,0.44111319
1564.125,0.44019326
1564.15,0.43927362
1564.175,0.43835429
1564.2,0.43743526
1564.225,0.43651655
1564.25,0.43559815
1564.275,0.43468008
1564.3,0.43376234
1564.325,0.43284493
1564.35,0.43192787
1564.375,0.43101116
1564.4,0.4300948
1564.425,0.4291788
1564.45,0.42826317
1564.475,0.42734792
1564.5,0.42643304
1564.525,0.42551854
1564.55,0.42460444
1564.575,0.42369074
1564.6,0.42277743
1564.625,0.42186454
1564.65,0.42095206
1564.675,0.42004
1564.7,0.41912837
1564.725,0.41821717
1564.75,0.4173064
1564.775,0.41639608
1564.8,0.41548621
1564.825,0.4145768
1564.85,0.41366784
1564.875,0.41275935
1564.9,0.41185134
1564.925,0.4109438
1564.95,0.41003674
1564.975,0.40913018
1565.0,0.4082241
1565.025,0.40731853
1565.05,0.40641347
1565.075,0.40550891
1565.1,0.40460487
1565.125,0.40370136
1565.15,0.40279837
1565.175,0.40189592
1565.2,0.400994
1565.225,0.40009263
1565.25,0.39919181
1565.275,0.39829155
1565.3,0.39739184
1565.325,0.39649271
1565.35,0.39559414
1565.375,0.39469615
1565.4,0.39379874
1565.425,0.39290192
1565.45,0.39200569
1565.475,0.39111006
1565.5,0.39021503
1565.525,0.38932061
1565.55,0.38842681
1565.575,0.38753362
1565.6,0.38664106
1565.625,0.38574913
1565.65,0.38485783
1565.675,0.38396717
1565.7,0.38307715
1565.725,0.38218779
1565.75,0.38129908
1565.775,0.38041103
1565.8,0.37952364
1565.825,0.37863692
1565.85,0.37775088
1565.875,0.37686552
1565.9,0.37598084
1565.925,0.37509685
1565.95,0.37421356
1565.975,0.37333097
1566.0,0.37244908
1566.025,0.3715679
1566.05,0.37068743
1566.075,0.36980768
1566.1,0.36892866
1566.125,0.36805036
1566.15,0.3671728
1566.175,0.36629597
1566.2,0.36541989
1566.225,0.36454455
1566.25,0.36366997
1566.275,0.36279614
1566.3,0.36192307
1566.325,0.36105077
1566.35,0.36017924
1566.375,0.35930849
1566.4,0.35843851
1566.425,0.35756932
1566.45,0.35670091
1566.475,0.3558333
1566.5,0.35496649
1566.525,0.35410048
1566.55,0.35323528
1566.575,0.35237088
1566.6,0.35150731
1566.625,0.35064455
1566.65,0.34978261
1566.675,0.34892151
1566.7,0.34806123
1566.725,0.3472018
1566.75,0.3463432
1566.775,0.34548545
1566.8,0.34462855
1566.825,0.34377251
1566.85,0.34291732
1566.875,0.342063
1566.9,0.34120954
1566.925,0.34035695
1566.95,0.33950524
1566.975,0.3386544
1567.0,0.33780445
1567.025,0.33695539
1567.05,0.33610722
1567.075,0.33525994
1567.1,0.33441356
1567.125,0.33356808
1567.15,0.33272351
1567.175,0.33187986
1567.2,0.33103711
1567.225,0.33019529
1567.25,0.32935439
1567.275,0.32851442
1567.3,0.32767537
1567.325,0.32683726
1567.35,0.32600009
1567.375,0.32516386
1567.4,0.32432858
1567.425,0.32349424
1567.45,0.32266086
1567.475,0.32182843
1567.5,0.32099697
1567.525,0.32016647
1567.55,0.31933694
1567.575,0.31850837
1567.6,0.31768079
1567.625,0.31685418
1567.65,0.31602855
1567.675,0.31520391
1567.7,0.31438026
1567.725,0.3135576
1567.75,0.31273594
1567.775,0.31191528
1567.8,0.31109562
1567.825,0.31027697
1567.85,0.30945932
1567.875,0.30864269
1567.9,0.30782708
1567.925,0.30701248
1567.95,0.30619891
1567.975,0.30538637
1568.0,0.30457486
1568.025,0.30376437
1568.05,0.30295493
1568.075,0.30214652
1568.1,0.30133916
1568.125,0.30053285
1568.15,0.29972758
1568.175,0.29892336
1568.2,0.2981202
1568.225,0.2973181
1568.25,0.29651706
1568.275,0.29571709
1568.3,0.29491818
1568.325,0.29412034
1568.35,0.29332358
1568.375,0.29252789
1568.4,0.29173328
1568.425,0.29093976
1568.45,0.29014732
1568.475,0.28935596
1568.5,0.2885657
1568.525,0.28777654
1568.55,0.28698847
1568.575,0.2862015
1568.6,0.28541563
1568.625,0.28463087
1568.65,0.28384722
1568.675,0.28306467
1568.7,0.28228324
1568.725,0.28150293
1568.75,0.28072373
1568.775,0.27994566
1568.8,0.27916871
1568.825,0.27839289
1568.85,0.27761819
1568.875,0.27684463
1568.9,0.27607221
1568.925,0.27530092
1568.95,0.27453077
1568.975,0.27376176
1569.0,0.2729939
1569.025,0.27222718
1569.05,0.27146161
1569.075,0.2706972
1569.1,0.26993393
1569.125,0.26917183
1569.15,0.26841088
1569.175,0.2676511
1569.2,0.26689248
1569.225,0.26613503
1569.25,0.26537874
1569.275,0.26462362
1569.3,0.26386968
1569.325,0.26311691
1569.35,0.26236532
1569.375,0.26161491
1569.4,0.26086568
1569.425,0.26011764
1569.45,0.25937078
1569.475,0.2586251
1569.5,0.25788062
1569.525,0.25713733
1569.55,0.25639524
1569.575,0.25565434
1569.6,0.25491463
1569.625,0.25417613
1569.65,0.25343883
1569.675,0.25270274
1569.7,0.25196785
1569.725,0.25123417
1569.75,0.2505017
1569.775,0.24977044
1569.8,0.2490404
1569.825,0.24831157
1569.85,0.24758395
1569.875,0.24685756
1569.9,0.24613239
1569.925,0.24540844
1569.95,0.24468571
1569.975,0.24396421
1570.0,0.24324394
1570.025,0.2425249
1570.05,0.24180709
1570.075,0.24109051
1570.1,0.24037517
1570.125,0.23966106
1570.15,0.23894819
1570.175,0.23823657
1570.2,0.23752618
1570.225,0.23681703
1570.25,0.23610913
1570.275,0.23540247
1570.3,0.23469706
1570.325,0.2339929
1570.35,0.23328999
1570.375,0.23258833
1570.4,0.23188792
1570.425,0.23118877
1570.45,0.23049087
1570.475,0.22979423
1570.5,0.22909885
1570.525,0.22840473
1570.55,0.22771187
1570.575,0.22702027
1570.6,0.22632993
1570.625,0.22564086
1570.65,0.22495306
1570.675,0.22426652
1570.7,0.22358125
1570.725,0.22289725
1570.75,0.22221452
1570.775,0.22153306
1570.8,0.22085288
1570.825,0.22017397
1570.85,0.21949633
1570.875,0.21881997
1570.9,0.21814489
1570.925,0.21747109
1570.95,0.21679857
1570.975,0.21612733
1571.0,0.21545736
1571.025,0.21478868
1571.05,0.21412129
1571.075,0.21345518
1571.1,0.21279035
1571.125,0.21212681
1571.15,0.21146456
1571.175,0.2108036
1571.2,0.21014392
1571.225,0.20948553
1571.25,0.20882844
1571.275,0.20817263
1571.3,0.20751812
1571.325,0.2068649
1571.35,0.20621297
1571.375,0.20556234
1571.4,0.20491301
1571.425,0.20426496
1571.45,0.20361822
1571.475,0.20297277
1571.5,0.20232862
1571.525,0.20168577
1571.55,0.20104422
1571.575,0.20040397
1571.6,0.19976501
1571.625,0.19912736
1571.65,0.19849101
1571.675,0.19785596
1571.7,0.19722222
1571.725,0.19658977
1571.75,0.19595863
1571.775,0.1953288
1571.8,0.19470026
1571.825,0.19407304
1571.85,0.19344711
1571.875,0.1928225
1571.9,0.19219919
1571.925,0.19157718
1571.95,0.19095649
1571.975,0.1903371
1572.0,0.18971901
1572.025,0.18910224
1572.05,0.18848677
1572.075,0.18787261
1572.1,0.18725976
1572.125,0.18664822
1572.15,0.18603799
1572.175,0.18542907
1572.2,0.18482146
1572.225,0.18421515
1572.25,0.18361016
1572.275,0.18300648
1572.3,0.1824041
1572.325,0.18180304
1572.35,0.18120329
1572.375,0.18060485
1572.4,0.18000772
1572.425,0.1794119
1572.45,0.17881739
1572.475,0.17822419
1572.5,0.1776323
1572.525,0.17704173
1572.55,0.17645246
1572.575,0.17586451
1572.6,0.17527786
1572.625,0.17469253
1572.65,0.17410851
1572.675,0.1735258
1572.7,0.1729444
1572.725,0.17236431
1572.75,0.17178553
1572.775,0.17120806
1572.8,0.1706319
1572.825,0.17005705
1572.85,0.16948351
1572.875,0.16891128
1572.9,0.16834036
1572.925,0.16777075
1572.95,0.16720245
1572.975,0.16663546
1573.0,0.16606977
1573.025,0.1655054
1573.05,0.16494233
1573.075,0.16438057
1573.1,0.16382011
1573.125,0.16326097
1573.15,0.16270313
1573.175,0.1621466
1573.2,0.16159137
1573.225,0.16103745
1573.25,0.16048483
1573.275,0.15993352
1573.3,0.15938351
1573.325,0.15883481
1573.35,0.15828741
1573.375,0.15774132
1573.4,0.15719652
1573.425,0.15665303
1573.45,0.15611084
1573.475,0.15556996
1573.5,0.15503037
1573.525,0.15449208
1573.55,0.1539551
1573.575,0.15341941
1573.6,0.15288502
1573.625,0.15235193
1573.65,0.15182013
1573.675,0.15128963
1573.7,0.15076043
1573.725,0.15023253
1573.75,0.14970592
1573.775,0.1491806
1573.8,0.14865658
1573.825,0.14813384
1573.85,0.14761241
1573.875,0.14709226
1573.9,0.1465734
1573.925,0.14605584
1573.95,0.14553956
1573.975,0.14502457
1574.0,0.14451087
1574.025,0.14399846
1574.05,0.14348733
1574.075,0.14297749
1574.1,0.14246894
1574.125,0.14196166
1574.15,0.14145567
1574.175,0.14095097
1574.2,0.14044754
1574.225,0.1399454
1574.25,0.13944453
1574.275,0.13894494
1574.3,0.13844663
1574.325,0.1379496
1574.35,0.13745385
1574.375,0.13695936
1574.4,0.13646616
1574.425,0.13597422
1574.45,0.13548356
1574.475,0.13499417
1574.5,0.13450605
1574.525,0.1340192
1574.55,0.13353362
1574.575,0.1330493
1574.6,0.13256626
1574.625,0.13208447
1574.65,0.13160395
1574.675,0.1311247
1574.7,0.1306467
1574.725,0.13016997
1574.75,0.1296945
1574.775,0.12922029
1574.8,0.12874733
1574.825,0.12827563
1574.85,0.12780519
1574.875,0.127336
1574.9,0.12686806
1574.925,0.12640138
1574.95,0.12593594
1574.975,0.12547176
1575.0,0.12500883
1575.025,0.12454714
1575.05,0.1240867
1575.075,0.1236275
1575.1,0.12316955
1575.125,0.12271284
1575.15,0.12225737
1575.175,0.12180314
1575.2,0.12135015
1575.225,0.1208984
1575.25,0.12044789
1575.275,0.11999861
1575.3,0.11955056
1575.325,0.11910375
1575.35,0.11865816
1575.375,0.11821381
1575.4,0.11777068
1575.425,0.11732879
1575.45,0.11688811
1575.475,0.11644867
1575.5,0.11601044
1575.525,0.11557344
1575.55,0.11513766
1575.575,0.11470309
1575.6,0.11426975
1575.625,0.11383762
1575.65,0.1134067
1575.675,0.112977
1575.7,0.11254851
1575.725,0.11212123
1575.75,0.11169516
1575.775,0.1112703
1575.8,0.11084664
1575.825,0.11042419
1575.85,0.11000294
1575.875,0.1095829
1575.9,0.10916405
1575.925,0.1087464
1575.95,0.10832995
1575.975,0.1079147
1576.0,0.10750064
1576.025,0.10708777
1576.05,0.10667609
1576.075,0.1062656
1576.1,0.10585631
1576.125,0.10544819
1576.15,0.10504127
1576.175,0.10463552
1576.2,0.10423096
1576.225,0.10382758
1576.25,0.10342537
1576.275,0.10302435
1576.3,0.1026245
1576.325,0.10222582
1576.35,0.10182831
1576.375,0.10143198
1576.4,0.10103681
1576.425,0.10064281
1576.45,0.10024998
1576.475,0.09985831
1576.5,0.09946781
1576.525,0.09907846
1576.55,0.09869028
1576.575,0.09830325
1576.6,0.09791737
1576.625,0.09753265
1576.65,0.09714909
1576.675,0.09676667
1576.7,0.0963854
1576.725,0.09600528
1576.75,0.09562631
1576.775,0.09524848
1576.8,0.09487179
1576.825,0.09449624
1576.85,0.09412183
1576.875,0.09374855
1576.9,0.09337641
1576.925,0.09300541
1576.95,0.09263553
1576.975,0.09226679
1577.0,0.09189917
1577.025,0.09153268
1577.05,0.09116732
1577.075,0.09080307
1577.1,0.09043995
1577.125,0.09007795
1577.15,0.08971706
1577.175,0.08935729
1577.2,0.08899863
1577.225,0.08864109
1577.25,0.08828465
1577.275,0.08792933
1577.3,0.08757511
1577.325,0.08722199
1577.35,0.08686997
1577.375,0.08651906
1577.4,0.08616925
1577.425,0.08582053
1577.45,0.08547291
1577.475,0.08512638
1577.5,0.08478094
1577.525,0.08443659
1577.55,0.08409333
1577.575,0.08375115
1577.6,0.08341006
1577.625,0.08307005
1577.65,0.08273112
1577.675,0.08239327
1577.7,0.0820565
1577.725,0.0817208
1577.75,0.08138617
1577.775,0.08105261
1577.8,0.08072012
1577.825,0.0803887
1577.85,0.08005834
1577.875,0.07972905
1577.9,0.07940081
1577.925,0.07907364
1577.95,0.07874752
1577.975,0.07842246
1578.0,0.07809844
1578.025,0.07777549
1578.05,0.07745357
1578.075,0.07713271
1578.1,0.07681289
1578.125,0.07649412
1578.15,0.07617638
1578.175,0.07585969
1578.2,0.07554403
1578.225,0.07522941
1578.25,0.07491582
1578.275,0.07460326
1578.3,0.07429174
1578.325,0.07398124
1578.35,0.07367176
1578.375,0.07336331
1578.4,0.07305588
1578.425,0.07274946
1578.45,0.07244407
1578.475,0.07213969
1578.5,0.07183632
1578.525,0.07153397
1578.55,0.07123262
1578.575,0.07093229
1578.6,0.07063295
1578.625,0.07033462
1578.65,0.07003729
1578.675,0.06974096
1578.7,0.06944563
1578.725,0.06915129
1578.75,0.06885794
1578.775,0.06856559
1578.8,0.06827422
1578.825,0.06798384
1578.85,0.06769445
1578.875,0.06740604
1578.9,0.0671186
1578.925,0.06683215
1578.95,0.06654667
1578.975,0.06626217
1579.0,0.06597864
1579.025,0.06569608
1579.05,0.06541449
1579.075,0.06513387
1579.1,0.0648542
1579.125,0.0645755
1579.15,0.06429777
1579.175,0.06402098
1579.2,0.06374516
1579.225,0.06347029
1579.25,0.06319636
1579.275,0.06292339
1579.3,0.06265137
1579.325,0.06238029
1579.35,0.06211015
1579.375,0.06184096
1579.4,0.0615727
1579.425,0.06130539
1579.45,0.061039
1579.475,0.06077355
1579.5,0.06050903
1579.525,0.06024544
1579.55,0.05998277
1579.575,0.05972103
1579.6,0.05946021
1579.625,0.05920032
1579.65,0.05894134
1579.675,0.05868327
1579.7,0.05842612
1579.725,0.05816988
1579.75,0.05791455
1579.775,0.05766013
1579.8,0.05740661
1579.825,0.057154
1579.85,0.05690229
1579.875,0.05665147
1579.9,0.05640156
1579.925,0.05615254
1579.95,0.05590441
1579.975,0.05565717
1580.0,0.05541082
1580.025,0.05516536
1580.05,0.05492078
1580.075,0.05467708
1580.1,0.05443426
1580.125,0.05419233
1580.15,0.05395126
1580.175,0.05371107
1580.2,0.05347176
1580.225,0.05323331
1580.25,0.05299573
1580.275,0.05275901
1580.3,0.05252316
1580.325,0.05228817
1580.35,0.05205403
1580.375,0.05182076
1580.4,0.05158834
1580.425,0.05135677
1580.45,0.05112605
1580.475,0.05089618
1580.5,0.05066715
1580.525,0.05043897
1580.55,0.05021163
1580.575,0.04998514
1580.6,0.04975948
1580.625,0.04953465
1580.65,0.04931066
1580.675,0.0490875
1580.7,0.04886517
1580.725,0.04864366
1580.75,0.04842298
1580.775,0.04820313
1580.8,0.04798409
1580.825,0.04776588
1580.85,0.04754848
1580.875,0.04733189
1580.9,0.04711612
1580.925,0.04690115
1580.95,0.046687
1580.975,0.04647365
1581.0,0.0462611
1581.025,0.04604936
1581.05,0.04583842
1581.075,0.04562827
1581.1,0.04541892
1581.125,0.04521036
1581.15,0.04500259
1581.175,0.04479562
1581.2,0.04458943
1581.225,0.04438402
1581.25,0.0441794
1581.275,0.04397556
1581.3,0.04377249
1581.325,0.04357021
1581.35,0.0433687
1581.375,0.04316796
1581.4,0.04296799
1581.425,0.04276879
1581.45,0.04257035
1581.475,0.04237268
1581.5,0.04217577
1581.525,0.04197962
1581.55,0.04178423
1581.575,0.04158959
1581.6,0.04139571
1581.625,0.04120258
1581.65,0.0410102
1581.675,0.04081856
1581.7,0.04062767
1581.725,0.04043753
1581.75,0.04024812
1581.775,0.04005946
1581.8,0.03987153
1581.825,0.03968433
1581.85,0.03949787
1581.875,0.03931214
1581.9,0.03912714
1581.925,0.03894286
1581.95,0.03875931
1581.975,0.03857648
1582.0,0.03839438
1582.025,0.03821299
1582.05,0.03803231
1582.075,0.03785235
1582.1,0.03767311
1582.125,0.03749457
1582.15,0.03731674
1582.175,0.03713962
1582.2,0.0369632
1582.225,0.03678748
1582.25,0.03661247
1582.275,0.03643815
1582.3,0.03626452
1582.325,0.03609159
1582.35,0.03591936
1582.375,0.03574781
1582.4,0.03557695
1582.425,0.03540678
1582.45,0.03523729
1582.475,0.03506848
1582.5,0.03490035
1582.525,0.0347329
1582.55,0.03456612
1582.575,0.03440002
1582.6,0.03423459
1582.625,0.03406982
1582.65,0.03390573
1582.675,0.0337423
1582.7,0.03357954
1582.725,0.03341743
1582.75,0.03325599
1582.775,0.03309521
1582.8,0.03293507
1582.825,0.0327756
1582.85,0.03261677
1582.875,0.0324586
1582.9,0.03230107
1582.925,0.03214419
1582.95,0.03198795
1582.975,0.03183235
1583.0,0.03167739
1583.025,0.03152307
1583.05,0.03136939
1583.075,0.03121634
1583.1,0.03106392
1583.125,0.03091213
1583.15,0.03076097
1583.175,0.03061044
1583.2,0.03046053
1583.225,0.03031124
1583.25,0.03016257
1583.275,0.03001452
1583.3,0.02986709
1583.325,0.02972027
1583.35,0.02957406
1583.375,0.02942846
1583.4,0.02928348
1583.425,0.02913909
1583.45,0.02899532
1583.475,0.02885214
1583.5,0.02870957
1583.525,0.02856759
1583.55,0.02842622
1583.575,0.02828543
1583.6,0.02814525
1583.625,0.02800565
1583.65,0.02786664
1583.675,0.02772822
1583.7,0.02759038
1583.725,0.02745313
1583.75,0.02731646
1583.775,0.02718037
1583.8,0.02704485
1583.825,0.02690992
1583.85,0.02677556
1583.875,0.02664177
1583.9,0.02650855
1583.925,0.0263759
1583.95,0.02624381
1583.975,0.02611229
1584.0,0.02598134
1584.025,0.02585094
1584.05,0.0257211
1584.075,0.02559183
1584.1,0.0254631
1584.125,0.02533493
1584.15,0.02520732
1584.175,0.02508025
1584.2,0.02495373
1584.225,0.02482776
1584.25,0.02470233
1584.275,0.02457745
1584.3,0.0244531
1584.325,0.0243293
1584.35,0.02420603
1584.375,0.0240833
1584.4,0.0239611
1584.425,0.02383943
1584.45,0.0237183
1584.475,0.02359769
1584.5,0.02347761
1584.525,0.02335805
1584.55,0.02323902
1584.575,0.0231205
1584.6,0.02300251
1584.625,0.02288503
1584.65,0.02276807
1584.675,0.02265163
1584.7,0.02253569
1584.725,0.02242027
1584.75,0.02230535
1584.775,0.02219094
1584.8,0.02207704
1584.825,0.02196364
1584.85,0.02185074
1584.875,0.02173835
1584.9,0.02162645
1584.925,0.02151504
1584.95,0.02140413
1584.975,0.02129372
1585.0,0.02118379
1585.025,0.02107436
1585.05,0.02096541
1585.075,0.02085695
1585.1,0.02074897
1585.125,0.02064148
1585.15,0.02053447
1585.175,0.02042793
1585.2,0.02032188
1585.225,0.0202163
1585.25,0.02011119
1585.275,0.02000656
1585.3,0.01990239
1585.325,0.0197987
1585.35,0.01969547
1585.375,0.01959271
1585.4,0.01949041
1585.425,0.01938858
1585.45,0.01928721
1585.475,0.01918629
1585.5,0.01908584
1585.525,0.01898583
1585.55,0.01888629
1585.575,0.01878719
1585.6,0.01868855
1585.625,0.01859035
1585.65,0.01849261
1585.675,0.01839531
1585.7,0.01829845
1585.725,0.01820203
1585.75,0.01810606
1585.775,0.01801053
1585.8,0.01791543
1585.825,0.01782077
1585.85,0.01772655
1585.875,0.01763275
1585.9,0.01753939
1585.925,0.01744646
1585.95,0.01735396
1585.975,0.01726188
1586.0,0.01717023
1586.025,0.01707901
1586.05,0.0169882
1586.075,0.01689781
1586.1,0.01680785
1586.125,0.0167183
1586.15,0.01662916
1586.175,0.01654044
1586.2,0.01645214
1586.225,0.01636424
1586.25,0.01627675
1586.275,0.01618967
1586.3,0.016103
1586.325,0.01601673
1586.35,0.01593087
1586.375,0.0158454
1586.4,0.01576034
1586.425,0.01567568
1586.45,0.01559141
1586.475,0.01550754
1586.5,0.01542406
1586.525,0.01534098
1586.55,0.01525828
1586.575,0.01517598
1586.6,0.01509406
1586.625,0.01501253
1586.65,0.01493139
1586.675,0.01485063
1586.7,0.01477025
1586.725,0.01469025
1586.75,0.01461064
1586.775,0.0145314
1586.8,0.01445253
1586.825,0.01437404
1586.85,0.01429593
1586.875,0.01421818
1586.9,0.01414081
1586.925,0.0140638
1586.95,0.01398717
1586.975,0.0139109
1587.0,0.01383499
1587.025,0.01375945
1587.05,0.01368427
1587.075,0.01360945
1587.1,0.01353499
1587.125,0.01346088
1587.15,0.01338713
1587.175,0.01331374
1587.2,0.0132407
1587.225,0.01316801
1587.25,0.01309568
1587.275,0.01302369
1587.3,0.01295205
1587.325,0.01288076
1587.35,0.01280981
1587.375,0.01273921
1587.4,0.01266894
1587.425,0.01259902
1587.45,0.01252944
1587.475,0.0124602
1587.5,0.01239129
1587.525,0.01232272
1587.55,0.01225448
1587.575,0.01218658
1587.6,0.012119
1587.625,0.01205176
1587.65,0.01198485
1587.675,0.01191826
1587.7,0.011852
1587.725,0.01178607
1587.75,0.01172045
1587.775,0.01165516
1587.8,0.0115902
1587.825,0.01152555
1587.85,0.01146121
1587.875,0.0113972
1587.9,0.0113335
1587.925,0.01127012
1587.95,0.01120705
1587.975,0.01114429
1588.0,0.01108184
1588.025,0.0110197
1588.05,0.01095786
1588.075,0.01089634
1588.1,0.01083512
1588.125,0.0107742
1588.15,0.01071359
1588.175,0.01065328
1588.2,0.01059327
1588.225,0.01053356
1588.25,0.01047414
1588.275,0.01041502
1588.3,0.0103562
1588.325,0.01029767
1588.35,0.01023944
1588.375,0.01018149
1588.4,0.01012384
1588.425,0.01006648
1588.45,0.0100094
1588.475,0.00995261
1588.5,0.00989611
1588.525,0.00983989
1588.55,0.00978396
1588.575,0.0097283
1588.6,0.00967293
1588.625,0.00961783
1588.65,0.00956302
1588.675,0.00950848
1588.7,0.00945422
1588.725,0.00940023
1588.75,0.00934652
1588.775,0.00929308
1588.8,0.00923991
1588.825,0.00918701
1588.85,0.00913438
1588.875,0.00908202
1588.9,0.00902993
1588.925,0.0089781
1588.95,0.00892653
1588.975,0.00887523
1589.0,0.00882419
1589.025,0.00877341
1589.05,0.00872289
1589.075,0.00867263
1589.1,0.00862263
1589.125,0.00857289
1589.15,0.0085234
1589.175,0.00847416
1589.2,0.00842518
1589.225,0.00837645
1589.25,0.00832797
1589.275,0.00827974
1589.3,0.00823176
1589.325,0.00818403
1589.35,0.00813654
1589.375,0.0080893
1589.4,0.0080423
1589.425,0.00799555
1589.45,0.00794904
1589.475,0.00790277
1589.5,0.00785675
1589.525,0.00781096
1589.55,0.00776541
1589.575,0.00772009
1589.6,0.00767501
1589.625,0.00763017
1589.65,0.00758556
1589.675,0.00754119
1589.7,0.00749704
1589.725,0.00745313
1589.75,0.00740945
1589.775,0.00736599
1589.8,0.00732276
1589.825,0.00727976
1589.85,0.00723699
1589.875,0.00719444
1589.9,0.00715211
1589.925,0.00711001
1589.95,0.00706813
1589.975,0.00702647
1590.0,0.00698503
1590.025,0.00694381
1590.05,0.0069028
1590.075,0.00686201
1590.1,0.00682144
1590.125,0.00678108
1590.15,0.00674094
1590.175,0.00670101
1590.2,0.00666129
1590.225,0.00662178
1590.25,0.00658249
1590.275,0.0065434
1590.3,0.00650452
1590.325,0.00646584
1590.35,0.00642738
1590.375,0.00638911
1590.4,0.00635106
1590.425,0.0063132
1590.45,0.00627555
1590.475,0.0062381
1590.5,0.00620085
1590.525,0.0061638
1590.55,0.00612695
1590.575,0.00609029
1590.6,0.00605384
1590.625,0.00601757
1590.65,0.00598151
1590.675,0.00594564
1590.7,0.00590996
1590.725,0.00587447
1590.75,0.00583918
1590.775,0.00580407
1590.8,0.00576916
1590.825,0.00573443
1590.85,0.0056999
1590.875,0.00566555
1590.9,0.00563138
1590.925,0.0055974
1590.95,0.00556361
1590.975,0.00553
1591.0,0.00549657
1591.025,0.00546332
1591.05,0.00543026
1591.075,0.00539737
1591.1,0.00536467
1591.125,0.00533214
1591.15,0.00529979
1591.175,0.00526762
1591.2,0.00523562
1591.225,0.0052038
1591.25,0.00517215
1591.275,0.00514067
1591.3,0.00510937
1591.325,0.00507824
1591.35,0.00504728
1591.375,0.0050165
1591.4,0.00498588
1591.425,0.00495543
1591.45,0.00492514
1591.475,0.00489503
1591.5,0.00486508
1591.525,0.00483529
1591.55,0.00480567
1591.575,0.00477622
1591.6,0.00474692
1591.625,0.00471779
1591.65,0.00468882
1591.675,0.00466001
1591.7,0.00463137
1591.725,0.00460288
1591.75,0.00457454
1591.775,0.00454637
1591.8,0.00451835
1591.825,0.00449049
1591.85,0.00446279
1591.875,0.00443524
1591.9,0.00440784
1591.925,0.00438059
1591.95,0.0043535
1591.975,0.00432656
1592.0,0.00429977
1592.025,0.00427313
1592.05,0.00424664
1592.075,0.0042203
1592.1,0.00419411
1592.125,0.00416806
1592.15,0.00414216
1592.175,0.0041164
1592.2,0.0040908
1592.225,0.00406533
1592.25,0.00404001
1592.275,0.00401483
1592.3,0.00398979
1592.325,0.0039649
1592.35,0.00394014
1592.375,0.00391553
1592.4,0.00389105
1592.425,0.00386672
1592.45,0.00384252
1592.475,0.00381846
1592.5,0.00379453
1592.525,0.00377075
1592.55,0.00374709
1592.575,0.00372358
1592.6,0.00370019
1592.625,0.00367694
1592.65,0.00365382
1592.675,0.00363083
1592.7,0.00360798
1592.725,0.00358525
1592.75,0.00356266
1592.775,0.00354019
1592.8,0.00351786
1592.825,0.00349565
1592.85,0.00347357
1592.875,0.00345161
1592.9,0.00342978
1592.925,0.00340808
1592.95,0.0033865
1592.975,0.00336505
1593.0,0.00334372
1593.025,0.00332251
1593.05,0.00330142
1593.075,0.00328046
1593.1,0.00325962
1593.125,0.00323889
1593.15,0.00321829
1593.175,0.00319781
1593.2,0.00317744
1593.225,0.0031572
1593.25,0.00313707
1593.275,0.00311705
1593.3,0.00309716
1593.325,0.00307738
1593.35,0.00305771
1593.375,0.00303816
1593.4,0.00301872
1593.425,0.0029994
1593.45,0.00298019
1593.475,0.00296109
1593.5,0.0029421
1593.525,0.00292322
1593.55,0.00290446
1593.575,0.0028858
1593.6,0.00286725
1593.625,0.00284882
1593.65,0.00283048
1593.675,0.00281226
1593.7,0.00279415
1593.725,0.00277614
1593.75,0.00275823
1593.775,0.00274043
1593.8,0.00272274
1593.825,0.00270515
1593.85,0.00268767
1593.875,0.00267028
1593.9,0.002653
1593.925,0.00263582
1593.95,0.00261875
1593.975,0.00260177
1594.0,0.0025849
1594.025,0.00256812
1594.05,0.00255145
1594.075,0.00253487
1594.1,0.00251839
1594.125,0.00250201
1594.15,0.00248573
1594.175,0.00246954
1594.2,0.00245345
1594.225,0.00243746
1594.25,0.00242156
1594.275,0.00240576
1594.3,0.00239005
1594.325,0.00237443
1594.35,0.00235891
1594.375,0.00234348
1594.4,0.00232814
1594.425,0.0023129
1594.45,0.00229774
1594.475,0.00228268
1594.5,0.00226771
1594.525,0.00225282
1594.55,0.00223803
1594.575,0.00222332
1594.6,0.00220871
1594.625,0.00219418
1594.65,0.00217974
1594.675,0.00216539
1594.7,0.00215112
1594.725,0.00213694
1594.75,0.00212284
1594.775,0.00210883
1594.8,0.00209491
1594.825,0.00208106
1594.85,0.00206731
1594.875,0.00205363
1594.9,0.00204004
1594.925,0.00202653
1594.95,0.00201311
1594.975,0.00199976
1595.0,0.0019865
1595.025,0.00197331
1595.05,0.00196021
1595.075,0.00194719
1595.1,0.00193424
1595.125,0.00192138
1595.15,0.00190859
1595.175,0.00189588
1595.2,0.00188325
1595.225,0.0018707
1595.25,0.00185822
